cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
378,1,True,REWRITE,"- Presented campaign insights to senior leadership, influencing adoption of new segmentation and automation tactics.",Treering Yearbooks,[email],95.0,95.0,95.0,90.0,PASS,None; the bullet is highly specific and demonstrates both analytical capability and the ability to influence leadership.,"Presented VOC research findings from 181 pages of survey data to leadership, securing authorization for a 16-sequence program rebuild and new automated campaign tactics",KEEP,2.0,,
379,1,True,REWRITE,"- Presented campaign results and strategy to executive leadership, influencing adoption of new outbound methodologies.",Treering Yearbooks,[email],95.0,90.0,95.0,85.0,PASS,"The term 'VOC research' is slightly jargon-heavy and could be more explicitly defined as 'Voice of Customer' if space permits, though it is standard in marketing contexts.","Presented VOC research and campaign performance data to executive leadership, securing authorization for a 22-23 sequence program rebuild and a dedicated Content Committee prize budget",KEEP,2.0,,
377,5,False,REWRITE,"- Presented data-driven campaign insights and metrics to senior leadership, aligning marketing strategies with business objectives.",Treering Yearbooks,[ops],40.0,50.0,60.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague corporate-speak like 'aligning marketing strategies with business objectives' which could apply to any role.",,,,,
377,5,False,REWRITE,- Presented detailed campaign insights and performance data to senior leadership to drive continuous process improvements.,Treering Yearbooks,[ops],50.0,60.0,70.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague corporate language like 'detailed campaign insights' and 'drive continuous process improvements' which could apply to any role.",,,,,
377,5,False,REWRITE,- Presented detailed campaign insights and performance data to senior leadership to inform strategic process improvement and future email marketing initiatives.,Treering Yearbooks,[ops],60.0,65.0,70.0,50.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and reads as a task description rather than an outcome-oriented achievement.",,,,,
380,1,True,REWRITE,"- Presented work directly to clients, adjusting based on feedback and gaining trust as both a creative and a communicator.",Treering Yearbooks,[brand],90.0,85.0,90.0,80.0,PASS,"The bullet lacks a specific metric or outcome (e.g., number of clients, project value, or specific campaign success) to elevate it from a standard description to a high-impact achievement.","Presented creative concepts and digital strategy reports directly to clients, refining deliverables in real-time based on executive input to secure project approval",MANUAL,3.0,,
381,1,True,REWRITE,"- Produced branded content across flyers, decks, and email campaigns to support engagement and product adoption.",Treering Yearbooks,[design][brand],100.0,95.0,100.0,90.0,PASS,"The bullet is slightly passive in its construction, though it remains highly effective due to the specific longevity claim.","Designed the complete brand identity system for Strategy LLC, including visual assets and collateral that remain in active use 15 years later",KEEP,3.0,,
382,1,True,REWRITE,- Produced branded pitch decks and creative sales materials that supported enterprise growth and campaign clarity.,Treering Yearbooks,[brand][design],100.0,90.0,95.0,85.0,PASS,"The bullet combines two distinct, high-impact projects into one line, which slightly dilutes the focus on each; it could be split for greater impact.",Designed a comprehensive brand identity system for Strategy LLC and authored a 200-page digital strategy report for Carlson Hotels that was praised by the CEO for client-ready quality,KEEP,2.0,,
383,1,True,REWRITE,"- Produced branded pitch decks and slide kits for paid conference events and webinar campaigns — improving outreach clarity, visual storytelling, and conversion readiness.",Treering Yearbooks,[design][brand],90.0,95.0,90.0,85.0,PASS,"The bullet lacks a specific outcome or metric (e.g., number of decks, impact on engagement, or specific event scale) to elevate it from a task-based description to a results-oriented achievement.","Authored branded pitch decks and slide kits for conference events and webinar campaigns, applying Adobe Creative Suite to unify visual storytelling and improve outreach clarity",KEEP,3.0,,
384,1,True,REWRITE,"- Produced internal training materials, branded sales decks, and creative assets used across multiple outreach touchpoints.",Treering Yearbooks,[brand][content],95.0,95.0,95.0,90.0,PASS,None significant; the bullet is highly specific and demonstrates both output and systemic impact.,"Authored 100+ email campaigns and standardized brand voice guidelines, creating a unified content library that served as the official training benchmark for a 20-member remote team",KEEP,2.0,,
385,1,True,REWRITE,"- Produced modular campaign kits with persona-aligned messaging, visuals, and funnel strategy, collaborated with design and marketing teams to produce pandemic-era collateral that was featured across customer portals for two years.",Treering Yearbooks,[mgmt][design],95.0,90.0,95.0,90.0,PASS,"The bullet is strong, but could be slightly improved by specifying the type of collateral (e.g., social assets, email templates) to better illustrate the 'modular' nature of the kits.","Designed modular campaign kits using Adobe Creative Suite, including pandemic-era collateral featured on the Treering homepage for two years to drive customer engagement",KEEP,3.0,,
386,1,True,REWRITE,- Produced sales decks and marketing collateral used by district and PTA partners nationwide.,Treering Yearbooks,[email][design],95.0,95.0,95.0,90.0,PASS,None significant; the bullet is highly effective and well-anchored.,"Designed and produced high-conversion sales collateral and pitch decks for district and PTA partners, including a 74% open-rate PTA Council campaign",KEEP,2.0,,
387,2,True,KEEP,"- Promoted to Senior SDR and manager of a remote team of 4–6; led 1:1s, QA, call coaching, and monthly team training for 20+ reps",Treering Yearbooks,[mgmt][enablement],85.0,90.0,95.0,80.0,PASS,,,,,,
387,2,False,REWRITE,"- Promoted to Senior SDR and manager of a remote team of 4–6; led 1:1s, call coaching, QA, and monthly team training for 20+ reps",Treering Yearbooks,[mgmt][enablement],85.0,90.0,95.0,80.0,FAIL,"The bullet contains a dash in prose (4–6), which violates the strict formatting rules provided.",,,,,
255,30,False,KEEP,- Promoted to lead a 12-person team in six months after consistent Top Seller recognition.,Treering Yearbooks,[mgmt],85.0,80.0,95.0,70.0,PASS,,,,,,
388,5,False,REWRITE,"- Promoted to team lead and entrusted with final client wrap-up, including campaign handoff and research for PTA partnerships.",Treering Yearbooks,[email][mgmt],60.0,70.0,65.0,50.0,FAIL,The bullet uses the banned phrase 'entrusted with' and reads as a list of tasks rather than a systems or outcome-oriented statement. It lacks specific metrics or tools to verify the scope of the 'campaign handoff' or the impact of the 'PTA partnerships'.,,,,,
389,1,True,REWRITE,"- Promoted to team lead and entrusted with project wrap-up, including spearheading new PTA conference research and handover.",Treering Yearbooks,[email][mgmt],100.0,95.0,95.0,90.0,PASS,None; the bullet is highly specific and provides clear context for the metrics.,"Designed and executed a 14-step PTA Council outreach sequence, achieving a 74% open rate and 22% reply rate by integrating Facebook research with Thnks gifting",KEEP,2.0,"The original bullet was vague and lacked impact. I replaced it with a specific, verified accomplishment from the PTA Council project, using the 'Action Verb → Task → Result' structure. This highlights both the strategic design (14-step sequence) and the measurable outcome (74% open/22% reply) while incorporating the specific tools (Facebook, Thnks) mentioned in the verified facts, making it highly relevant for a Lifecycle or Email Marketing role. It avoids corporate jargon and focuses on the system built rather than just the task performed. The 'team lead' aspect is implicitly covered by the 'Designed and executed' framing, which aligns with the candidate's preference for IC work over management titles while demonstrating leadership through action and results. The metric is sourced directly from the verified metrics list (metric_004). The bullet is under 30 words and avoids all forbidden phrases and passive voice, adhering to the style rules provided. No context gaps were identified as the verified facts provided sufficient detail to construct this high-impact bullet. The rewrite passes the manager test by clearly showing what was done (14-step sequence), how (Facebook research + Thnks gifting), and why it mattered (high engagement with a hard-to-reach audience).",
255,30,True,KEEP,"- Promoted to team lead managing 12 SDRs within six months; implemented Salesforce workflows and Outreach cadences, improving qualified lead conversion by 35%",Treering Yearbooks,[ops][mgmt],90.0,85.0,95.0,90.0,PASS,,,,,,
388,5,False,REWRITE,"- Promoted to team lead within 6 months and owned final wrap-up (lifecycle campaign handoff, client reporting, PTA research).",Treering Yearbooks,[email][mgmt],65.0,70.0,60.0,50.0,FAIL,"The bullet uses a dash in prose, ends with a period, and describes a list of tasks rather than a clear outcome or system. It also lacks specific metrics or tool names to ground the 'team lead' claim.",,,,,
