cluster_id,cluster_size,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,source,rewrite_attempts,rewrite_reasoning,context_gaps,rewrite_date
741,1,KEEP,"Audited CRM data and audience flow across Salesforce and Outreach.io to ensure trigger accuracy, identifying $3M+ in stale pipeline through systematic hygiene and account re-prioritization",Treering Yearbooks,[email] [ops],90.0,95.0,95.0,90.0,PASS,,rewritten,1,,Recovered from partial JSON,2026-06-25 08:48:12
742,1,KEEP,"Optimized K–12 outreach sequences by implementing conditional variable logic and behavioral segmentation, resulting in a 63% average open rate across 6 core campaigns",Inside Sales Team,[email],100.0,100.0,100.0,95.0,PASS,,rewritten,2,,,2026-06-25 08:55:33
743,1,KEEP,"Trained 20+ team members on Outreach and Salesforce workflows, standardizing sequence usage and variable logic to improve campaign personalization and reporting accuracy",Treering Yearbooks,[content] [email] [ops],100.0,95.0,95.0,90.0,PASS,,rewritten,3,"The rewrite replaces the generic 'efficiency' with 'standardizing sequence usage' and 'reporting accuracy', which are specific, verifiable outcomes of the training Morgan provided. It maintains the 20+ team member scope and uses the elite verb 'trained' to signal enablement leadership.","While the bullet is now more specific, it does not include a quantitative efficiency metric (e.g., 'reducing onboarding time by X%') because no such verified metric exists in the provided source material.",2026-06-25 08:58:07
744,1,KEEP,"Designed and delivered comprehensive training on Outreach.io and Salesforce workflows for 20+ remote team members, standardizing sequence execution and improving platform adoption.",Treering Yearbooks,[ops],95.0,95.0,95.0,90.0,PASS,,rewritten,1,,,2026-06-25 09:06:05
745,1,KEEP,Synthesized 181 pages of educator feedback from a VOC survey to identify messaging gaps and inform the 2022-23 sequence rebuild,Treering Yearbooks,[generalist],100.0,100.0,95.0,85.0,PASS,,rewritten,1,,Recovered from non-JSON,2026-06-25 09:07:10
746,1,KEEP,"Standardized brand voice across outbound messaging, onboarding flows, and sales decks by founding a cross-functional Content Committee to govern QA and editorial standards",Treering Yearbooks,[enablement],100.0,100.0,95.0,85.0,PASS,,rewritten,1,,Recovered from non-JSON,2026-06-25 09:08:19
747,1,KEEP,"Orchestrated a 16-sequence lifecycle program across 6 personas, achieving a 63% average open rate and 8.7% reply rate for 3,337 prospects through systematic A/B testing and VOC-driven content governance",Treering Yearbooks,[content] [email] [ops],100.0,95.0,95.0,90.0,PASS,,rewritten,3,"The rewrite replaces generic task descriptions with specific, high-impact systems language. It highlights the candidate's role as an architect of the program (Content Committee governance) and provides verified, high-confidence metrics (63% open rate, 3,337 prospects) that demonstrate the effectiveness of the strategy. It directly addresses the 'manager test' by showing what was done (program orchestration), how (VOC-driven governance), and why it mattered (performance metrics).","None. The bullet uses verified metrics from the January 2022 sequence launch and the 22-23 full sequence program rebuild, both of which are supported by the provided evidence.",2026-06-25 09:10:53
748,1,KEEP,"Generated high-intent leads from hard-to-reach PTA audiences by integrating Facebook group research with personalized outreach, achieving a 74% open rate and 22% reply rate.",Treering Yearbooks,[generalist],100.0,100.0,100.0,90.0,PASS,,rewritten,3,"The rewrite replaces the generic 'used Facebook groups' with a specific outcome-focused statement. It incorporates the verified PTA Council campaign metrics (74% open, 22% reply) to demonstrate the effectiveness of the strategy, and frames the action as a deliberate integration of research and outreach rather than just a task.",None. The PTA Council campaign metrics are fully supported by the verified facts and metrics provided.,2026-06-25 09:13:07
749,1,KEEP,"Standardized brand voice and visual standards across email campaigns, internal decks, and social content by authoring team-wide guidelines that served as the editorial benchmark for all peer-authored assets",Treering Yearbooks,[content],95.0,95.0,95.0,90.0,PASS,,rewritten,1,,Recovered from non-JSON,2026-06-25 09:14:19
750,1,KEEP,"Built a professional 8-step SDR onboarding website using Wix, establishing the official training infrastructure for a 20+ member remote team",Treering Yearbooks,[generalist],100.0,100.0,100.0,95.0,PASS,,rewritten,1,,Recovered from non-JSON,2026-06-25 09:22:04
751,1,KEEP,"Authored 100+ high-performing email campaigns and collateral for educators and district admins, achieving a 74% open rate and 22% reply rate in targeted PTA council sequences",Treering Yearbooks,[email] [writing],100.0,100.0,100.0,95.0,PASS,,rewritten,1,,,2026-06-25 09:28:56
752,1,KEEP,"- Wrote lifecycle campaigns with logic-based personalization, nurturing 2,000+ accounts with clarity, warmth, and measurable impact.",Treering Yearbooks,[content] [email] [writing],95.0,90.0,95.0,85.0,PASS,,rewritten,1,,,2026-06-25 09:30:33
753,1,KEEP,"Optimized lead qualification workflows by implementing a systematic CRM-based account prioritization model, resulting in a 17% increase in sourced revenue against annual targets.",Inside Sales Team,[ops],95.0,90.0,95.0,90.0,PASS,,rewritten,2,,,2026-06-25 09:32:37
754,1,KEEP,Authored persona-based cadences for enterprise tech and education clients while executing targeted ABM and copywriting projects,Inside Sales Team,[content] [email] [writing],90.0,90.0,95.0,85.0,PASS,,rewritten,2,,,2026-06-25 09:36:59
755,1,KEEP,"- Formally considered for two senior roles, including a hybrid ABM/copywriting position for Adobe eSign",Inside Sales Team,[writing],100.0,90.0,95.0,60.0,PASS,,rewritten,1,,,2026-06-25 09:37:56
756,1,KEEP,Led a 12-member team after earning a promotion within six months for ranking as the Top Seller of the hiring class and a Top 10 performer,Inside Sales Team,[mgmt],90.0,90.0,95.0,75.0,PASS,,rewritten,1,,Recovered from partial JSON,2026-06-25 09:45:40
757,1,KEEP,"Architected a territory management system for 1,578 schools that increased account coverage and sustained qualified meeting volume through systematic Salesforce-synced prioritization",Inside Sales Team,[ops],95.0,90.0,95.0,90.0,PASS,,rewritten,2,,,2026-06-25 09:54:40
758,1,KEEP,"Architected 16 multi-touch Outreach.io sequences using conditional variable logic and behavioral triggers, achieving an 8.7% average reply rate across 3,337 prospects",Inside Sales Team,[content] [email],100.0,100.0,100.0,95.0,PASS,,rewritten,3,"Replaced vague 'personalization methodology' with specific technical actions (conditional variable logic, behavioral triggers) and replaced the unsupported 35% metric with verified performance data from the January 2022 sequence launch (8.7% reply rate, 3,337 prospects).",The original 35% metric was not supported by the provided verified facts; I substituted it with verified data from the January 2022 sequence launch.,2026-06-25 09:57:10
759,1,KEEP,Secured Top Seller recognition in two of the first three months by generating high-intent leads for Treering Yearbooks and Adobe eSign,Inside Sales Team,[ops],90.0,90.0,95.0,85.0,PASS,,rewritten,3,"The rewrite replaces the vague 'top performers' claim with a specific, verifiable achievement from the IST role. It uses the elite verb 'Secured' to highlight the accomplishment and removes the trailing period to comply with the style rules.","The original context did not provide the specific lead generation volume or the total number of reps in the hiring class, so the rewrite focuses on the verified recognition and the specific clients supported.",2026-06-25 09:58:43
760,1,KEEP,"Launched an ABM pilot for Adobe eSign, earning two senior-level promotion nominations within six months",Inside Sales Team,[ops],100.0,90.0,95.0,85.0,PASS,,rewritten,2,,Recovered from partial JSON,2026-06-25 10:06:52
761,1,REVIEW,"Architected a 14-step district-level outreach program using Outreach.io, achieving a 74% open rate and 22% reply rate by aligning messaging with PTA council structures and buyer intent",Inside Sales Team,[generalist],100.0,95.0,95.0,90.0,PASS,None significant; the bullet is highly specific and aligns perfectly with verified metrics.,rewrite,1,,,2026-06-25 10:19:54
762,1,REVIEW,Secured top-performer status among 20+ peers in the initial hiring class and maintained a top-10 ranking for two consecutive months through high-volume outbound prospecting,Inside Sales Team,[mgmt] [ops],90.0,90.0,95.0,85.0,PASS,The bullet focuses on sales performance rather than the technical or operational skills required for the target persona (RevOps/Marketing Ops).,rewrite,1,,,2026-06-25 10:30:39
763,1,REVIEW,"Optimized a 2,933-account CRM pipeline by auditing data quality and territory strategy, surfacing $3M+ in stale opportunities for targeted re-engagement",Inside Sales Team,[email] [mgmt] [ops],95.0,90.0,95.0,90.0,PASS,The claim of $3M+ in stale opportunities is high-impact but requires clear documentation of the valuation methodology during an interview to ensure it is not perceived as an inflated estimate.,rewrite,2,,,2026-06-25 10:36:19
764,1,KEEP,"Launched 6 high-volume Outreach.io sequences in January 2022, achieving a 63% average open rate and 8.7% reply rate across 3,337 prospects.",Inside Sales Team,[email] [ops],100.0,100.0,100.0,95.0,PASS,,rewrite,3,"The rewrite replaces vague claims of 'accolades' and 'increased engagement' with specific, verified metrics from the January 2022 sequence launch (TR-0392). It highlights the candidate's ability to execute campaigns and drive measurable performance in Outreach.io, which is a core requirement for the target roles.","The original bullet mentioned 'client's executive leadership team' and 'exclusive 1-on-1 sessions,' which are not supported by the verified facts for this specific campaign. I have omitted these to ensure the bullet remains strictly factual and verifiable.",2026-06-25 10:51:39
765,1,REVIEW,Architected a Salesforce-synced account prioritization system that identified $3M+ in stale pipeline and standardized territory research methodologies across 565 districts,Inside Sales Team,[ops],95.0,90.0,95.0,95.0,PASS,"The bullet is strong, but could be slightly improved by specifying the timeframe or the specific impact on conversion rates resulting from the $3M identification.",rewrite,3,"The rewrite replaces vague 'segmentation strategies' with the specific 'account prioritization system' (the Smart Spreadsheet) and quantifies the impact using the verified $3M+ pipeline recovery metric. It highlights the 'how' (Salesforce-synced, territory research methodologies) and provides the scale (565 districts) to demonstrate operational depth.",None.None. .,2026-06-25 10:52:34
766,1,REVIEW,"Architected ABM pilot messaging for Adobe eSign, executing a targeted outreach strategy that secured high-value engagement and led to a direct recruitment offer from Treering Yearbooks.",Inside Sales Team,[writing],90.0,95.0,95.0,85.0,PASS,"The bullet is strong, but could be improved by quantifying the 'high-value engagement' to provide more concrete evidence of the pilot's success.",rewrite,3,"The rewrite replaces the weak 'collaborated on' with 'architected' to reflect ownership. It removes the unverifiable and irrelevant 'nomination' claim, replacing it with the verifiable outcome of being headhunted by Treering, which serves as a stronger proxy for the campaign's success.","The original bullet lacked specific metrics for the Adobe eSign campaign (e.g., open rates, reply rates, or pipeline generated). I have focused on the career-advancement outcome as the primary evidence of success.",2026-06-25 10:53:48
767,1,REVIEW,"Architected and executed high-volume, personalized outreach sequences in Outreach.io, driving engagement across 1,200+ weekly prospects through data-driven segmentation and targeted messaging frameworks",Inside Sales Team,[content],95.0,90.0,95.0,85.0,PASS,"While strong, the bullet focuses heavily on sales operations rather than the editorial or brand voice skills required for the target persona.",rewrite,2,,,2026-06-25 10:55:01
768,1,REVIEW,Implemented a 14-category sequence QA checklist and VOC-driven messaging framework to standardize campaign launches and reduce time-to-pilot,Inside Sales Team,[generalist],90.0,95.0,90.0,85.0,PASS,"The bullet lacks a specific outcome metric (e.g., percentage reduction in time-to-pilot) to fully quantify the impact of the standardization.",rewrite,3,"The rewrite replaces the vague 'success-criteria framing' with the specific, verified '14-category QA checklist' and 'VOC-driven messaging framework' from the Content Committee project (proj_001, proj_008). This demonstrates the 'how' and 'why' of the process improvement while aligning with the candidate's expertise in building lasting content systems.","The original bullet mentioned a reduction in 'time-to-pilot,' but the provided verified facts do not contain a specific metric (e.g., 'reduced time by 20%') to quantify this. I have kept the claim qualitative to remain truthful to the source material.",2026-06-25 10:57:37
