cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps,rewrite_date
1030,1,True,REWRITE,- Created a pitch deck for Carlson Hotels that received direct praise from the CEO of VML.,VML,[content],75.0,80.0,90.0,60.0,FAIL,"The bullet describes a task (creating a deck) rather than a systems or outcome-based achievement. While the praise is a specific detail, the bullet lacks context regarding the strategic impact of the pitch or the scale of the project.",,,,,,
1031,2,True,KEEP,- Designed and presented a pitch deck for Carlson Hotels that received direct praise from VML's CEO for branding and design.,VML,[content],85.0,90.0,95.0,70.0,PASS,,,,,,,
1031,2,False,REWRITE,- Created a pitch deck for Carlson Hotels that received direct praise from the VML’s CEO for exceptional branding and design.,VML,[content],75.0,70.0,90.0,60.0,FAIL,"The bullet uses the subjective adjective 'exceptional' which is a form of padding. Additionally, the claim relies on anecdotal praise rather than a measurable business outcome or specific design contribution, making it difficult to verify as a professional achievement.",,,,,,
1032,1,True,REWRITE,"- Created and presented a Keynote pitch deck praised by VML's CEO for clarity, structure, and storytelling.",VML,[content],65.0,60.0,90.0,40.0,FAIL,The bullet relies on an unverifiable subjective claim (praise from a CEO) rather than a measurable business outcome. It describes a task (creating a deck) rather than a strategic contribution or system improvement.,,,,,,
1033,1,True,REWRITE,"- Created digital, email, and social copy across diverse brands with fast-paced, high-volume creative production.",VML,[generalist],45.0,50.0,60.0,40.0,FAIL,"The bullet uses generic, filler-heavy language ('fast-paced', 'high-volume') that lacks verifiable metrics or specific outcomes. It reads as a task description rather than a systems or impact statement, and fails to specify the scale or the brands involved.",,,,,,
1034,1,True,KEEP,"- Designed a 200+ page insights and strategy report in InDesign for Carlson Hotels, focused on increasing website conversions.",VML,[writing],85.0,90.0,95.0,80.0,PASS,,,,,,,
1035,1,True,REWRITE,"- Designed a pitch deck praised by the CEO for strategic clarity, tone alignment, and creative execution.",VML,[content],50.0,55.0,80.0,30.0,FAIL,"The bullet relies on subjective praise from a CEO rather than objective outcomes or metrics. It lacks technical context, tools used, or the business impact of the pitch deck, making it a generic claim that is difficult to verify.",,,,,,
1036,1,True,REWRITE,"- Designed and presented a branded pitch deck that earned direct praise from VML’s CEO, demonstrating ability to bridge strategic thinking and creative execution in high-stakes agency environment",VML,[content],75.0,70.0,85.0,60.0,FAIL,"The bullet contains a dash in the prose ('VML’s CEO, demonstrating...'), which violates the formatting rules. Additionally, the phrase 'demonstrating ability to bridge strategic thinking and creative execution' is subjective filler that adds no verifiable value.",,,,,,
1037,1,True,REWRITE,"- Designed and presented a pitch deck in Keynote to VML’s CEO and executive creative director, receiving praise for execution quality.",VML,[content],75.0,80.0,90.0,60.0,FAIL,"The bullet ends with a period, which violates the formatting constraints. Additionally, 'receiving praise' is a subjective, unverifiable outcome that does not demonstrate professional impact or business value.",,,,,,
1038,1,True,REWRITE,"- Designed and presented a pitch deck that earned direct praise from VML's CEO for its clarity, concept, and creative execution.",VML,[content],75.0,70.0,90.0,60.0,FAIL,"The bullet ends with a period, which violates the formatting constraints. Additionally, the claim relies on subjective praise rather than a measurable business outcome or specific project impact.",,,,,,
1039,2,True,REWRITE,"- Designed and presented a pitch deck to VML’s CEO and executive creative director, earning praise for quality and execution.",VML,[content],65.0,70.0,90.0,50.0,FAIL,The bullet relies on subjective praise ('earning praise') rather than a tangible business outcome or project result. It describes a task (designing a deck) rather than a strategic contribution or system improvement.,,,,,,
1039,2,False,REWRITE,"- Designed and presented pitch deck to VML’s CEO and executive creative director, earning praise for quality and execution.",VML,[content],65.0,70.0,90.0,60.0,FAIL,The bullet relies on subjective praise ('earning praise') which is unverifiable and lacks a tangible business outcome or system impact. It reads as a task description rather than a strategic contribution.,,,,,,
1040,1,True,REWRITE,"- Designed and presented a pitch deck to executive leadership, earning commendation for execution and effective data storytelling.",VML,[content],50.0,55.0,80.0,40.0,FAIL,"The bullet is generic and lacks verifiable outcomes. 'Earning commendation' is subjective and unverifiable, and the bullet describes a task (designing a deck) rather than a business impact or system improvement. It fails to mention the subject matter, the scale of the project, or the tools used.",,,,,,
1041,1,True,REWRITE,- Designed and presented a pitch deck to executive leadership; received direct praise from VML’s CEO for clarity and quality,VML,[content],75.0,70.0,95.0,60.0,PASS,"The bullet relies on subjective praise rather than a measurable business outcome or specific project impact, making it feel slightly more like a personal anecdote than a professional achievement.",,,,,,
1042,1,True,REWRITE,"- Designed and presented a pitch deck to the agency’s CEO and executive creative director, receiving praise on visual impact.",VML,[content],65.0,70.0,90.0,40.0,FAIL,The bullet describes a task rather than an outcome or system impact. It relies on subjective praise ('receiving praise') which is unverifiable and lacks professional substance. It fails to mention the purpose of the pitch or the business result of the presentation.,,,,,,
1043,1,True,REWRITE,"- Designed and presented a strategic pitch deck to VML's CEO, earning direct recognition for exceptional branding and execution",VML,[content],75.0,70.0,90.0,60.0,FAIL,The bullet relies on subjective praise ('exceptional branding') which is unverifiable and lacks specific context regarding the project scope or the business impact of the pitch.,,,,,,
1044,1,True,REWRITE,- Designed and presented strategic pitch deck that earned direct praise from VML's CEO for clarity and creative excellence.,VML,[content],65.0,60.0,90.0,50.0,FAIL,"The bullet relies on a subjective, unverifiable claim ('earned direct praise from VML's CEO') which is difficult to validate and borders on fluff. It lacks technical depth or specific outcomes beyond the praise itself, making it read more like a personal anecdote than a professional achievement.",,,,,,
1045,1,True,KEEP,- Developed a 200+ page conversion report for Carlson Hotels that shaped the brand's campaign roadmap.,VML,[writing],85.0,90.0,95.0,80.0,PASS,,,,,,,
1046,1,True,REWRITE,- Developed a 200+ page research and insights report for Carlson Hotels on how to increase website conversions best.,VML,[writing],65.0,70.0,75.0,60.0,FAIL,"The bullet ends with a period, which violates the formatting rules. Additionally, the phrase 'how to increase website conversions best' is grammatically awkward and vague, failing to specify the methodology or the actual impact of the report.",,,,,,
1047,2,True,KEEP,- Developed a 200+ page research report for Carlson Hotels on improving website conversions through messaging and design.,VML,[writing],85.0,90.0,95.0,80.0,PASS,,,,,,,
1047,2,False,KEEP,- Developed a 200+ page research report for Carlson Hotels on improving website conversions.,VML,[writing],85.0,90.0,95.0,80.0,PASS,,,,,,,
1048,1,True,REWRITE,- Developed a 200+ page strategy report with campaign recommendations for Carlson Hotels to improve website conversions.,VML,[writing],75.0,80.0,90.0,70.0,PASS,The bullet is slightly task-oriented rather than outcome-oriented; it describes the creation of a report but does not explicitly state if the recommendations were implemented or what the resulting conversion lift was.,,,,,,
1049,1,True,REWRITE,- Developed a comprehensive 200+ page report for Carlson Hotels on improving conversions through strategic messaging.,VML,[writing],75.0,80.0,90.0,70.0,FAIL,The bullet describes a task (writing a report) rather than an outcome or system. It fails to explain the impact of the report or whether the strategic messaging was actually implemented or successful.,,,,,,
1050,2,True,REWRITE,- Developed a pitch presentation for Carlson Hotels that received direct praise from VML’s CEO,VML,[generalist],75.0,70.0,90.0,60.0,FAIL,"The bullet ends with a period, which violates the formatting rules. Additionally, while the claim is specific, it relies on subjective praise rather than a measurable business outcome or technical contribution.",,,,,,
1050,2,False,REWRITE,- Developed a pitch presentation for Carlson Hotels that received direct praise from VML's CEO,VML,[generalist],65.0,60.0,90.0,40.0,FAIL,"The bullet describes a task (developed a presentation) rather than a system or outcome. The claim of 'direct praise' is unverifiable and subjective, making it difficult to assess the actual professional impact or scope of the work.",,,,,,
1051,1,True,REWRITE,"- Developed campaign messaging for national brands across print, digital, and experiential formats.",VML,[generalist],65.0,70.0,85.0,60.0,FAIL,"The bullet is too generic and reads as a task description rather than an outcome-oriented statement. It lacks specific metrics, scale, or evidence of the impact of the messaging on the brands mentioned.",,,,,,
1052,1,True,REWRITE,- Developed lifecycle email and campaign copy for enterprise clients.,VML,[generalist],50.0,60.0,70.0,40.0,FAIL,"The bullet is generic and reads as a task description rather than an outcome statement. It lacks specific metrics, tools, or the scale of the enterprise clients, making it impossible to verify the impact of the work.",,,,,,
1053,1,True,KEEP,- Drafted a six-email SAP nurture aligned to technical buyer journeys that shipped as-written,VML,[email] [writing],85.0,90.0,95.0,80.0,PASS,,,,,,,
