cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,final_bullet,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps
90,5,False,REWRITE,"- Selected to lead wrap-up of Treering’s client project based on performance, then directly recruited to join their in-house team.",Treering Yearbooks,[mgmt],60.0,65.0,70.0,40.0,FAIL,"The bullet uses passive voice ('Selected to lead'), lacks specific metrics or tools, and reads more like a narrative anecdote than a professional achievement statement.",,,,,
90,5,True,KEEP,"- Selected to lead wrap-up of Treering’s client project, then directly recruited by Treering’s Head of Sales to join their in-house team.",Treering Yearbooks,[mgmt],85.0,90.0,95.0,60.0,PASS,,,,,,
412,1,True,REWRITE,"- Sent thoughtful, well-timed emails that helped busy educators feel seen and supported, leading to long-term client relationships.",Treering Yearbooks,[email],30.0,40.0,50.0,20.0,FAIL,"The bullet uses vague, subjective language ('thoughtful', 'well-timed', 'feel seen'), lacks any measurable outcome or specific tool/system, and fails to describe a professional process, reading instead like a soft-skill summary.",,,,,
413,3,False,REWRITE,"- Served as liaison between Sales and Marketing to provide feedback, share audience insights, and improve brand alignment and outreach consistency",Treering Yearbooks,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Served as' and is overly generic, describing a vague task rather than a specific system, infrastructure, or measurable outcome.",,,,,
413,3,True,REWRITE,"- Served as liaison between Sales and Marketing to provide feedback, share audience insights, and improve outreach alignment",Treering Yearbooks,[email],50.0,60.0,60.0,40.0,FAIL,"The bullet uses the banned phrase 'Served as' and describes a vague, generic task rather than a specific outcome or system-level contribution.",,,,,
413,3,False,REWRITE,"- Served as liaison between Sales and Marketing to share feedback, refine messaging, and improve cross-functional alignment",Treering Yearbooks,[generalist],40.0,50.0,60.0,30.0,FAIL,"The bullet uses the banned phrase 'Served as' (a variation of 'responsible for'), lacks any specific metrics or tools, and describes a generic task rather than a concrete outcome or system.",,,,,
414,2,True,REWRITE,"- Served as primary resource for Salesforce reports, dashboards, and team troubleshooting; led monthly SDR training workshops.",Treering Yearbooks,[mgmt][ops],70.0,85.0,80.0,75.0,FAIL,"The bullet uses the banned phrase 'Served as', which is a passive construction that fails the manager test for strong action verbs.",,,,,
414,2,False,REWRITE,"- Served as primary resource for Salesforce reports, dashboards, and team troubleshooting; led monthly SDR workshops.",Treering Yearbooks,[mgmt][ops],70.0,80.0,85.0,75.0,FAIL,"The bullet uses the banned phrase 'Served as', which is a passive construction that fails the manager test.",,,,,
415,1,True,KEEP,"- Served as the de facto Salesforce administrator for a 20+ person revenue team, managing data flows, building custom reports & dashboards, troubleshooting system issues, and ensuring data governance.",Treering Yearbooks,[ops][content],85.0,90.0,95.0,90.0,PASS,,,,,,
416,1,True,REWRITE,"- Shaped the voice and tone of outbound communications, ensuring cohesion across all prospect-aligned touchpoints.",Treering Yearbooks,[brand],40.0,50.0,60.0,30.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague corporate-speak ('shaped the voice and tone') that fails to describe a concrete system or outcome.",,,,,
417,1,True,KEEP,- Shipped persona-split cadences with variable statements that drove 20–30%+ replies on top segments and 12–15 meetings in the first 30 days,Treering Yearbooks,[generalist],85.0,80.0,90.0,85.0,PASS,,,,,,
394,3,False,REWRITE,"- Solo Demos, Clean Handoffs: Ran demos solo; 100% converted after AE activation",Treering Yearbooks,[generalist],60.0,50.0,70.0,60.0,FAIL,"The bullet uses a banned phrase (Ran), contains a dash in prose, and makes an implausible claim (100% conversion rate) without sufficient context or scope to make it believable.",,,,,
394,3,True,REWRITE,- Solo Demos: Ran select demos end-to-end; 100% converted to customers after AE activation (I passed to an AE for account setup/close),Treering Yearbooks,[generalist],65.0,60.0,70.0,50.0,FAIL,"The bullet uses a banned phrase ('Ran'), contains parentheses, and describes a task rather than a system or outcome. The claim of 100% conversion is highly suspicious and lacks the necessary context (sample size, time frame) to be believable.",,,,,
25,29,False,KEEP,- Sourced $1M+ in revenue (first SDR in company history) through strategic content development and performance calibration enabling 17% quota overachievement.,Treering Yearbooks,[content],85.0,80.0,90.0,85.0,PASS,,,,,,
25,29,False,KEEP,"- Sourced over $1M in new revenue (the first SDR in company history to do so), by drafting strategic messaging, content, and outreach cadences that made it possible to exceed first-year quota by 17%.",Treering Yearbooks,[content],85.0,80.0,90.0,85.0,PASS,,,,,,
85,5,False,KEEP,"- Sourced over $1M in revenue, with email sequences later adopted as foundational templates for the entire 20+ person team.",Treering Yearbooks,[mgmt],85.0,90.0,95.0,80.0,PASS,,,,,,
88,7,False,REWRITE,"- Spearheaded Outreach.io adoption, owning training and acting as a key player in CRM integration that improved team efficiency.",Treering Yearbooks,[ops][mgmt],65.0,70.0,75.0,80.0,FAIL,The bullet uses the banned phrase 'key player' and relies on vague outcome language ('improved team efficiency') without providing a specific metric or concrete evidence of the improvement.,,,,,
88,7,False,REWRITE,"- Spearheaded Outreach.io platform optimization, serving as subject matter expert for team productivity and performance reporting.",Treering Yearbooks,[mgmt],75.0,80.0,85.0,80.0,PASS,The bullet is slightly generic and lacks a specific outcome or metric to demonstrate the impact of the optimization.,,,,,
29,40,False,KEEP,- Spearheaded a CRM data cleanup and analytics project that identified $3M+ in additional pipeline opportunity.,Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,,,,
29,40,False,KEEP,"- Spearheaded a CRM data cleanup project while creating a new role for a direct report, uncovering $3M+ in untapped pipeline revenue through improved segmentation and reporting.",Treering Yearbooks,[ops][mgmt],85.0,80.0,90.0,85.0,PASS,,,,,,
29,40,False,KEEP,"- Spearheaded a CRM data overhaul, uncovering $3M+ in untapped pipeline revenue through improved reporting.",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,,,,
88,7,False,REWRITE,"- Spearheaded adoption of Outreach.io, serving as subject matter expert to improve productivity, data accuracy, and reporting.",Treering Yearbooks,[ops],65.0,70.0,75.0,80.0,FAIL,"The bullet uses the banned word 'Spearheaded' and relies on vague, unquantified outcomes like 'improve productivity' and 'data accuracy' without providing a specific metric or system-level evidence.",,,,,
418,1,True,REWRITE,"- Spearheaded integration of Outreach.io with Salesforce, and supported platform rollouts/process changes by documenting steps and fielding questions, making transitions smoother and less stressful.",Treering Yearbooks,[ops],70.0,75.0,70.0,80.0,FAIL,"The bullet uses the banned phrase 'supported' and includes subjective, non-verifiable language like 'making transitions smoother and less stressful'.",,,,,
89,12,False,KEEP,"- Spearheaded outreach to K-12 districts and PTA Councils, facilitating a statewide promotion with the Georgia PTA (1,279 units).",Treering Yearbooks,[email],85.0,90.0,95.0,80.0,PASS,,,,,,
419,1,True,REWRITE,"- Strategic Dashboard Development: Designed project-specific dashboards, including a reporting suite for a newly created role that uncovered millions in untapped revenue.",Treering Yearbooks,[design],65.0,60.0,70.0,60.0,FAIL,"The bullet uses a colon in the prose, which is a form of punctuation that breaks the flow and is often used to mask a lack of specific action; additionally, the claim of 'millions in untapped revenue' is vague and lacks the necessary context or system-level detail to be verifiable.",,,,,
204,4,False,REWRITE,"- Strategized and implemented targeted teamwide email cadences, enhancing prospect engagement through segmentation and personalized content with consistent brand messaging.",Treering Yearbooks,[content][mgmt],65.0,70.0,75.0,60.0,FAIL,"The bullet uses generic marketing jargon like 'strategized,' 'enhancing prospect engagement,' and 'consistent brand messaging' without providing a single metric, tool, or specific outcome to verify the claim.",,,,,
420,1,True,KEEP,"- Streamlined 2,000+ account portfolio with behavioral segmentation and predictive triggers, ensuring 98%+ data accuracy",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,,,,
421,1,True,REWRITE,"- Streamlined Salesforce workflows and enhanced integration with marketing engagement tools (Outreach.io), significantly improving operational efficiency and accuracy",Treering Yearbooks,[ops],60.0,65.0,70.0,75.0,FAIL,"The bullet uses vague, non-measurable outcomes ('significantly improving operational efficiency') and lacks specific evidence of the 'streamlining' or 'enhancement' performed.",,,,,
422,1,True,REWRITE,- Strengthened lead forecasting and reporting processes to improve campaign performance and client reporting accuracy.,Treering Yearbooks,[email],40.0,50.0,60.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague corporate language like 'strengthened' and 'improve' without providing evidence of the outcome.",,,,,
240,4,False,REWRITE,- Strengthened pipeline forecasting and lead optimization through advanced CRM workflows in Salesforce and Outreach.io.,Treering Yearbooks,[ops],70.0,75.0,80.0,85.0,PASS,"The bullet is somewhat generic and lacks a specific outcome or metric to prove the 'strengthening' of the pipeline, making it feel like a task description rather than a high-impact achievement.",,,,,
240,4,True,REWRITE,- Strengthened pipeline forecasting and lead tracking through CRM workflows in Salesforce and Outreach.io.,Treering Yearbooks,[ops],75.0,85.0,80.0,85.0,PASS,The bullet is slightly generic and lacks a specific outcome or metric to demonstrate the impact of the 'strengthened' forecasting.,,,,,
162,5,False,REWRITE,"- Structured account management by tracking 15 data points across 200+ tasks, integrating performance metrics to adjust strategies.",Treering Yearbooks,[ops][mgmt],75.0,80.0,85.0,70.0,PASS,"The bullet is slightly vague regarding the specific 'performance metrics' used and the nature of the 'strategies' adjusted, making it feel a bit like a task description rather than a high-impact outcome.",,,,,
